INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰1', 3, '1번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 193, RNUMBER.currval, 0, 0, '리뷰980', 1, '980번째 리뷰', '2020-05-19', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 176, RNUMBER.currval, 0, 0, '리뷰981', 5, '981번째 리뷰', '2020-04-21', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰982', 5, '982번째 리뷰', '2020-05-23', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰983', 3, '983번째 리뷰', '2020-03-10', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰984', 3, '984번째 리뷰', '2020-03-19', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 199, RNUMBER.currval, 0, 0, '리뷰985', 5, '985번째 리뷰', '2020-03-26', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰986', 1, '986번째 리뷰', '2020-03-05', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 158, RNUMBER.currval, 0, 0, '리뷰987', 4, '987번째 리뷰', '2020-05-18', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 257, RNUMBER.currval, 0, 0, '리뷰988', 1, '988번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 218, RNUMBER.currval, 0, 0, '리뷰989', 3, '989번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰990', 3, '990번째 리뷰', '2020-04-21', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 176, RNUMBER.currval, 0, 0, '리뷰991', 3, '991번째 리뷰', '2020-03-17', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 199, RNUMBER.currval, 0, 0, '리뷰992', 2, '992번째 리뷰', '2020-03-13', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 192, RNUMBER.currval, 0, 0, '리뷰993', 1, '993번째 리뷰', '2020-03-23', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰994', 1, '994번째 리뷰', '2020-04-04', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰995', 5, '995번째 리뷰', '2020-02-24', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰996', 2, '996번째 리뷰', '2020-03-31', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰997', 5, '997번째 리뷰', '2020-04-05', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 186, RNUMBER.currval, 0, 0, '리뷰998', 2, '998번째 리뷰', '2020-03-16', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 233, RNUMBER.currval, 0, 0, '리뷰999', 1, '999번째 리뷰', '2020-03-10', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰1000', 3, '1000번째 리뷰', '2020-04-08', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 142, RNUMBER.currval, 0, 0, '리뷰1001', 1, '1001번째 리뷰', '2020-03-17', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 241, RNUMBER.currval, 0, 0, '리뷰1002', 5, '1002번째 리뷰', '2020-03-06', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰1003', 4, '1003번째 리뷰', '2020-02-25', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰1004', 2, '1004번째 리뷰', '2020-05-06', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 229, RNUMBER.currval, 0, 0, '리뷰1005', 2, '1005번째 리뷰', '2020-03-18', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 163, RNUMBER.currval, 0, 0, '리뷰1006', 5, '1006번째 리뷰', '2020-03-22', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 224, RNUMBER.currval, 0, 0, '리뷰1007', 4, '1007번째 리뷰', '2020-03-31', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 268, RNUMBER.currval, 0, 0, '리뷰1008', 5, '1008번째 리뷰', '2020-04-03', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 152, RNUMBER.currval, 0, 0, '리뷰1009', 2, '1009번째 리뷰', '2020-03-18', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰1010', 4, '1010번째 리뷰', '2020-05-23', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 149, RNUMBER.currval, 0, 0, '리뷰1011', 5, '1011번째 리뷰', '2020-04-02', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 170, RNUMBER.currval, 0, 0, '리뷰1012', 4, '1012번째 리뷰', '2020-03-25', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 156, RNUMBER.currval, 0, 0, '리뷰1013', 1, '1013번째 리뷰', '2020-02-20', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 183, RNUMBER.currval, 0, 0, '리뷰1014', 5, '1014번째 리뷰', '2020-03-01', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 209, RNUMBER.currval, 0, 0, '리뷰1015', 1, '1015번째 리뷰', '2020-04-03', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰1016', 4, '1016번째 리뷰', '2020-04-19', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 151, RNUMBER.currval, 0, 0, '리뷰1017', 5, '1017번째 리뷰', '2020-03-24', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 192, RNUMBER.currval, 0, 0, '리뷰1018', 1, '1018번째 리뷰', '2020-03-12', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 175, RNUMBER.currval, 0, 0, '리뷰1019', 2, '1019번째 리뷰', '2020-05-19', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 159, RNUMBER.currval, 0, 0, '리뷰1020', 4, '1020번째 리뷰', '2020-04-22', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰1021', 4, '1021번째 리뷰', '2020-05-19', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰1022', 5, '1022번째 리뷰', '2020-05-02', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 177, RNUMBER.currval, 0, 0, '리뷰1023', 2, '1023번째 리뷰', '2020-04-28', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 242, RNUMBER.currval, 0, 0, '리뷰1024', 1, '1024번째 리뷰', '2020-05-16', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰1025', 1, '1025번째 리뷰', '2020-02-18', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 274, RNUMBER.currval, 0, 0, '리뷰1026', 1, '1026번째 리뷰', '2020-03-17', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰1027', 5, '1027번째 리뷰', '2020-02-24', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 152, RNUMBER.currval, 0, 0, '리뷰1028', 4, '1028번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 240, RNUMBER.currval, 0, 0, '리뷰1029', 1, '1029번째 리뷰', '2020-05-07', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰1030', 4, '1030번째 리뷰', '2020-05-02', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰1031', 1, '1031번째 리뷰', '2020-04-05', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 229, RNUMBER.currval, 0, 0, '리뷰1032', 5, '1032번째 리뷰', '2020-05-16', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰1033', 4, '1033번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰1034', 5, '1034번째 리뷰', '2020-04-05', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰1035', 4, '1035번째 리뷰', '2020-03-25', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 152, RNUMBER.currval, 0, 0, '리뷰1036', 5, '1036번째 리뷰', '2020-03-19', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰1037', 3, '1037번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 196, RNUMBER.currval, 0, 0, '리뷰1038', 2, '1038번째 리뷰', '2020-02-24', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 218, RNUMBER.currval, 0, 0, '리뷰1039', 2, '1039번째 리뷰', '2020-05-19', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰1040', 1, '1040번째 리뷰', '2020-04-22', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 235, RNUMBER.currval, 0, 0, '리뷰1041', 5, '1041번째 리뷰', '2020-02-28', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 230, RNUMBER.currval, 0, 0, '리뷰1042', 1, '1042번째 리뷰', '2020-03-14', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 216, RNUMBER.currval, 0, 0, '리뷰1043', 2, '1043번째 리뷰', '2020-04-10', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 166, RNUMBER.currval, 0, 0, '리뷰1044', 5, '1044번째 리뷰', '2020-02-20', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰1045', 3, '1045번째 리뷰', '2020-04-01', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 204, RNUMBER.currval, 0, 0, '리뷰1046', 2, '1046번째 리뷰', '2020-05-01', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰1047', 5, '1047번째 리뷰', '2020-03-24', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰1048', 4, '1048번째 리뷰', '2020-03-23', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 166, RNUMBER.currval, 0, 0, '리뷰1049', 1, '1049번째 리뷰', '2020-03-24', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 220, RNUMBER.currval, 0, 0, '리뷰1050', 1, '1050번째 리뷰', '2020-04-20', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 161, RNUMBER.currval, 0, 0, '리뷰1051', 4, '1051번째 리뷰', '2020-05-24', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰1052', 3, '1052번째 리뷰', '2020-03-22', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰1053', 3, '1053번째 리뷰', '2020-03-17', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰1054', 1, '1054번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰1055', 5, '1055번째 리뷰', '2020-04-12', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 280, RNUMBER.currval, 0, 0, '리뷰1056', 5, '1056번째 리뷰', '2020-03-26', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰1057', 1, '1057번째 리뷰', '2020-04-23', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 246, RNUMBER.currval, 0, 0, '리뷰1058', 1, '1058번째 리뷰', '2020-04-24', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 216, RNUMBER.currval, 0, 0, '리뷰1059', 2, '1059번째 리뷰', '2020-04-24', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 206, RNUMBER.currval, 0, 0, '리뷰1060', 1, '1060번째 리뷰', '2020-04-13', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 258, RNUMBER.currval, 0, 0, '리뷰1061', 5, '1061번째 리뷰', '2020-05-06', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰1062', 5, '1062번째 리뷰', '2020-04-11', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 146, RNUMBER.currval, 0, 0, '리뷰1063', 5, '1063번째 리뷰', '2020-04-05', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰1064', 1, '1064번째 리뷰', '2020-04-25', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰1065', 1, '1065번째 리뷰', '2020-03-26', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 172, RNUMBER.currval, 0, 0, '리뷰1066', 1, '1066번째 리뷰', '2020-04-16', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 267, RNUMBER.currval, 0, 0, '리뷰1067', 3, '1067번째 리뷰', '2020-04-08', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 267, RNUMBER.currval, 0, 0, '리뷰1068', 5, '1068번째 리뷰', '2020-05-13', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 169, RNUMBER.currval, 0, 0, '리뷰1069', 4, '1069번째 리뷰', '2020-04-26', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 231, RNUMBER.currval, 0, 0, '리뷰1070', 3, '1070번째 리뷰', '2020-03-28', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰1071', 5, '1071번째 리뷰', '2020-04-02', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰1072', 4, '1072번째 리뷰', '2020-03-01', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰1073', 1, '1073번째 리뷰', '2020-02-17', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰1074', 5, '1074번째 리뷰', '2020-05-22', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰1075', 1, '1075번째 리뷰', '2020-04-23', '리뷰봇', '20대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰1076', 1, '1076번째 리뷰', '2020-03-31', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰1077', 2, '1077번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰1078', 4, '1078번째 리뷰', '2020-03-03', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 187, RNUMBER.currval, 0, 0, '리뷰1079', 1, '1079번째 리뷰', '2020-04-23', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 183, RNUMBER.currval, 0, 0, '리뷰1080', 1, '1080번째 리뷰', '2020-03-13', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰1081', 5, '1081번째 리뷰', '2020-03-07', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 229, RNUMBER.currval, 0, 0, '리뷰1082', 4, '1082번째 리뷰', '2020-04-11', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 144, RNUMBER.currval, 0, 0, '리뷰1083', 3, '1083번째 리뷰', '2020-04-04', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 163, RNUMBER.currval, 0, 0, '리뷰1084', 5, '1084번째 리뷰', '2020-03-30', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 212, RNUMBER.currval, 0, 0, '리뷰1085', 1, '1085번째 리뷰', '2020-05-05', '리뷰봇', '10대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰1086', 1, '1086번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰1087', 2, '1087번째 리뷰', '2020-03-11', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 233, RNUMBER.currval, 0, 0, '리뷰1088', 1, '1088번째 리뷰', '2020-03-25', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 185, RNUMBER.currval, 0, 0, '리뷰1089', 1, '1089번째 리뷰', '2020-04-15', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰1090', 4, '1090번째 리뷰', '2020-05-15', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰1091', 4, '1091번째 리뷰', '2020-04-01', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰1092', 3, '1092번째 리뷰', '2020-04-10', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 164, RNUMBER.currval, 0, 0, '리뷰1093', 3, '1093번째 리뷰', '2020-05-20', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 191, RNUMBER.currval, 0, 0, '리뷰1094', 3, '1094번째 리뷰', '2020-05-24', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 219, RNUMBER.currval, 0, 0, '리뷰1095', 2, '1095번째 리뷰', '2020-04-29', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 199, RNUMBER.currval, 0, 0, '리뷰1096', 2, '1096번째 리뷰', '2020-05-25', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰1097', 1, '1097번째 리뷰', '2020-02-17', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 196, RNUMBER.currval, 0, 0, '리뷰1098', 5, '1098번째 리뷰', '2020-03-26', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 174, RNUMBER.currval, 0, 0, '리뷰1099', 5, '1099번째 리뷰', '2020-03-09', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 175, RNUMBER.currval, 0, 0, '리뷰1100', 1, '1100번째 리뷰', '2020-05-05', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 248, RNUMBER.currval, 0, 0, '리뷰1101', 1, '1101번째 리뷰', '2020-04-04', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰1102', 3, '1102번째 리뷰', '2020-04-26', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰1103', 4, '1103번째 리뷰', '2020-04-01', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 174, RNUMBER.currval, 0, 0, '리뷰1104', 2, '1104번째 리뷰', '2020-04-16', '리뷰봇', '40대 ↑', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰1105', 3, '1105번째 리뷰', '2020-03-23', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰1106', 4, '1106번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰1107', 2, '1107번째 리뷰', '2020-03-19', '리뷰봇', '10대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰1108', 5, '1108번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
